Var1,Var2
74.3,290.4
74.3333333333333,290.366666666667
74.3666666666667,290.333333333333
74.4,290.3
74.325,290.25
74.25,290.2
74.2936507936508,290.27619047619
74.3373015873016,290.352380952381
74.3809523809524,290.428571428571
74.6378446115288,290.687969924812
74.8947368421053,290.947368421053
74.9520467836257,290.876023391813
75.0093567251462,290.804678362573
75.0666666666667,290.733333333333
75.0627450980392,290.807843137255
75.0588235294118,290.882352941176
75.0614379084967,290.832679738562
75.0640522875817,290.783006535948
75.0666666666667,290.733333333333
75.2833333333333,290.366666666667
75.5,290
75.5,290.25
75.5,290.5
75.5,290.75
75.5961538461538,290.951923076923
75.6923076923077,291.153846153846
75.7115384615385,291.102564102564
75.7307692307692,291.051282051282
75.75,291
75.875,290.923076923077
76,290.846153846154
76.0392156862745,290.975867269985
76.078431372549,291.105580693816
76.1176470588235,291.235294117647
76.2254901960784,290.992647058824
76.3333333333333,290.75
76.3888888888889,290.833333333333
76.4444444444444,290.916666666667
76.5,291
76.5961538461538,291.230769230769
76.6923076923077,291.461538461538
76.8251748251748,291.519813519814
76.958041958042,291.578088578089
77.0909090909091,291.636363636364
77.2272727272727,291.772727272727
77.3636363636364,291.909090909091
77.3636363636364,291.909090909091
77.3636363636364,291.909090909091
77.3636363636364,291.909090909091
77.3636363636364,291.909090909091
77.3636363636364,291.909090909091
77.3535353535353,291.856060606061
77.3434343434343,291.80303030303
77.3333333333333,291.75
77.4166666666667,291.625
77.5,291.5
77.5,291.5
77.5,291.5
77.5,291.5
77.5,291.5
77.5,291.5
77.5,291.5
77.5,291.5
77.5,291.5
77.4772727272727,291.568181818182
77.4545454545455,291.636363636364
77.4545454545455,291.636363636364
77.4545454545455,291.636363636364
77.4545454545455,291.636363636364
77.4545454545455,291.5
77.4545454545455,291.363636363636
77.4545454545455,291.363636363636
77.4545454545455,291.363636363636
77.4545454545455,291.363636363636
77.4772727272727,291.281818181818
77.5,291.2
77.5,291.2
77.5,291.2
77.5,291.2
77.5227272727273,291.281818181818
77.5454545454545,291.363636363636
77.6525252525253,291.59797979798
77.759595959596,291.832323232323
77.8666666666667,292.066666666667
78.1,292
78.3333333333333,291.933333333333
78.3888888888889,291.77037037037
78.4444444444444,291.607407407407
78.5,291.444444444444
78.5131578947369,291.538011695906
78.5263157894737,291.631578947368
78.6140350877193,291.666666666667
78.7017543859649,291.701754385965
78.7894736842105,291.736842105263
78.7518796992481,291.118421052632
78.7142857142857,290.5
78.781746031746,290.555555555556
78.8492063492064,290.611111111111
78.9166666666667,290.666666666667
79.150641025641,290.641025641026
79.3846153846154,290.615384615385
78.0769230769231,292.025641025641
76.7692307692308,293.435897435897
75.4615384615385,294.846153846154
77.3974358974359,292.789743589744
79.3333333333333,290.733333333333
78.5900383141762,291.55785440613
77.8467432950192,292.382375478927
77.1034482758621,293.206896551724
77.301724137931,292.728448275862
77.5,292.25
77.4555555555555,292.244444444444
77.4111111111111,292.238888888889
77.3666666666667,292.233333333333
77.2867816091954,292.185632183908
77.2068965517241,292.137931034483
77.2404951370469,292.220159151194
77.2740937223696,292.302387267904
77.3076923076923,292.384615384615
77.0288461538462,292.567307692308
76.75,292.75
76.7631578947369,291.763157894737
76.7763157894737,290.776315789474
76.7894736842105,289.789473684211
75.6655701754386,288.915570175439
74.5416666666667,288.041666666667
74.4969135802469,288.064814814815
74.4521604938272,288.087962962963
74.4074074074074,288.111111111111
75.1203703703704,288.013888888889
75.8333333333333,287.916666666667
76.1777777777778,288.833333333333
76.5222222222222,289.75
76.8666666666667,290.666666666667
77.6151515151515,290.719696969697
78.3636363636364,290.772727272727
78.3706293706294,290.386946386946
78.3776223776224,290.001165501166
78.3846153846154,289.615384615385
79.125641025641,290.074358974359
79.8666666666667,290.533333333333
79.8666666666667,290.555555555556
79.8666666666667,290.577777777778
79.8666666666667,290.6
77.8619047619048,292.335714285714
75.8571428571429,294.071428571429
76.1047619047619,293.114285714286
76.352380952381,292.157142857143
76.6,291.2
75.0647058823529,289.497058823529
73.5294117647059,287.794117647059
72.8407460545194,286.309899569584
72.1520803443329,284.825681492109
71.4634146341463,283.341463414634
72.4817073170732,279.420731707317
73.5,275.5
73.9166666666667,271.916666666667
74.3333333333333,268.333333333333
74.75,264.75
77.375,268.335
80,271.92
81.3448275862069,271.452413793103
82.6896551724138,270.984827586207
84.0344827586207,270.51724137931
85.7672413793103,268.758620689655
87.5,267
86.1666666666667,267.333333333333
84.8333333333333,267.666666666667
83.5,268
82.2717391304348,266.695652173913
81.0434782608696,265.391304347826
79.5161649944259,261.042920847269
77.9888517279822,256.694537346711
76.4615384615385,252.346153846154
80.0849358974359,257.214743589744
83.7083333333333,262.083333333333
81.5198412698413,259.376984126984
79.3313492063492,256.670634920635
77.1428571428571,253.964285714286
76.0089285714286,256.544642857143
74.875,259.125
77.1271929824561,262.94298245614
79.3793859649123,266.760964912281
81.6315789473684,270.578947368421
80.7894736842105,272.763157894737
79.9473684210526,274.947368421053
79.7565789473684,274.812134502924
79.5657894736842,274.676900584795
79.375,274.541666666667
79.65,274.905555555556
79.925,275.269444444444
80.2,275.633333333333
80.475,275.997222222222
80.75,276.361111111111
81.025,276.725
81.3,277.088888888889
81.575,277.452777777778
81.85,277.816666666667
82.125,278.180555555556
82.4,278.544444444444
82.675,278.908333333333
82.95,279.272222222222
83.225,279.636111111111
83.5,280
83.5,279.5
83.5,279
84.1333333333333,275.64
84.7666666666667,272.28
85.4,268.92
87.2416666666667,267.501666666667
89.0833333333333,266.083333333333
89.1965811965812,265.888888888889
89.3098290598291,265.694444444444
89.4230769230769,265.5
90.2115384615385,264.5
91,263.5
91.1111111111111,266.472222222222
91.2222222222222,269.444444444444
91.3333333333333,272.416666666667
91.2041062801932,272.563103864734
91.0748792270531,272.709541062802
90.945652173913,272.85597826087
90.8164251207729,273.002415458937
90.6871980676328,273.148852657005
90.5579710144928,273.295289855073
90.4287439613527,273.44172705314
90.2995169082126,273.588164251208
90.1702898550725,273.734601449275
90.0410628019324,273.881038647343
89.9118357487923,274.027475845411
89.7826086956522,274.173913043478
88.8550724637681,271.615942028986
87.9275362318841,269.057971014493
87,266.5
86.5576923076923,263.442307692308
86.1153846153846,260.384615384615
85.2102564102564,259.629743589744
84.3051282051282,258.874871794872
83.4,258.12
83.0181818181818,260.06
82.6363636363636,262
84.2085561497326,266.803921568627
85.7807486631016,271.607843137255
87.3529411764706,276.411764705882
87.4264705882353,278.872549019608
87.5,281.333333333333
87.4,279.966666666667
87.3,278.6
87.2,277.233333333333
87.1,275.866666666667
87,274.5
87.1212121212121,275.651515151515
87.2424242424242,276.80303030303
87.3636363636364,277.954545454545
87.4644268774703,279.107707509881
87.5652173913043,280.260869565217
87.450885668277,281.673913043478
87.3365539452496,283.086956521739
87.2222222222222,284.5
88.2111111111111,283.55
89.2,282.6
90.1888888888889,281.65
91.1777777777778,280.7
92.1666666666667,279.75
91.8333333333333,275.625
91.5,271.5
91.2982456140351,272.508771929825
91.0964912280702,273.517543859649
90.8947368421053,274.526315789474
89.6519138755981,277.604066985646
88.4090909090909,280.681818181818
88.4810606060606,282.392045454546
88.5530303030303,284.102272727273
88.625,285.8125
88.7548076923077,273.098557692308
88.8846153846154,260.384615384615
89.2793987621574,261.7391688771
89.6741821396994,263.093722369584
90.0689655172414,264.448275862069
89.7011494252874,264.682471264368
89.3333333333333,264.916666666667
90.0555555555556,264.944444444444
90.7777777777778,264.972222222222
91.5,265
91.8636363636364,254.954545454545
92.2272727272727,244.909090909091
91.8181818181818,244.272727272727
91.4090909090909,243.636363636364
91,243
90.6,251.54
90.2,260.08
91.1611111111111,256.747777777778
92.1222222222222,253.415555555556
93.0833333333333,250.083333333333
91.3666666666667,256.566666666667
89.65,263.05
89.8087912087912,263.189010989011
89.9675824175824,263.328021978022
90.1263736263736,263.467032967033
90.2851648351648,263.606043956044
90.4439560439561,263.745054945055
90.6027472527473,263.884065934066
90.7615384615385,264.023076923077
90.9203296703297,264.162087912088
91.0791208791209,264.301098901099
91.2379120879121,264.44010989011
91.3967032967033,264.579120879121
91.5554945054945,264.718131868132
91.7142857142857,264.857142857143
92.4707792207792,260.496753246753
93.2272727272727,256.136363636364
92.4213564213564,260.106782106782
91.6154401154401,264.077200577201
90.8095238095238,268.047619047619
90.0889724310777,268.392230576441
89.3684210526316,268.736842105263
89.2233918128655,269.446783625731
89.0783625730994,270.156725146199
88.9333333333333,270.866666666667
89.4212121212121,270.478787878788
89.9090909090909,270.090909090909
89.9744816586922,269.920255183413
90.0398724082935,269.749601275917
90.1052631578947,269.578947368421
90.2842105263158,269.363157894737
90.4631578947368,269.147368421053
90.6421052631579,268.931578947368
90.8210526315789,268.715789473684
91,268.5
90.8947368421053,269.065789473684
90.7894736842105,269.631578947368
90.6929824561404,270.087719298246
90.5964912280702,270.543859649123
90.5,271
90.6,271
90.7,271
90.8,271
90.9,271
91,271
91.1,271
91.2,271
90.9269841269841,270.666666666667
90.6539682539683,270.333333333333
90.3809523809524,270
90.2359307359307,270.045454545455
90.0909090909091,270.090909090909
90.0750988142293,270.263504611331
90.0592885375494,270.436100131752
90.0434782608696,270.608695652174
90.0217391304348,270.872529644269
90,271.136363636364
89.962962962963,271.183501683502
89.9259259259259,271.23063973064
89.8888888888889,271.277777777778
89.7301587301587,271.06746031746
89.5714285714286,270.857142857143
89.6441102756892,270.817042606516
89.7167919799499,270.77694235589
89.7894736842105,270.736842105263
89.9780701754386,270.910087719298
90.1666666666667,271.083333333333
90.2777777777778,271.222222222222
90.3888888888889,271.361111111111
90.5,271.5
90.3,271.7
90.1,271.9
90.05,271.633333333333
90,271.366666666667
89.95,271.1
89.7907894736842,271.155263157895
89.6315789473684,271.210526315789
89.7240829346093,271.11004784689
89.8165869218501,271.00956937799
89.9090909090909,270.909090909091
89.8878787878788,270.121212121212
89.8666666666667,269.333333333333
89.7444444444444,268.805555555556
89.6222222222222,268.277777777778
89.5,267.75
89.375,267.3125
89.25,266.875
89.125,266.4375
89,266
88.875,265.5625
88.75,265.125
88.625,264.6875
88.5,264.25
88.375,263.8125
88.25,263.375
88.125,262.9375
88,262.5
87.875,262.777777777778
87.75,263.055555555556
87.625,263.333333333333
88.0625,264.166666666667
88.5,265
88.5170454545455,264.988636363636
88.5340909090909,264.977272727273
88.5511363636364,264.965909090909
88.5681818181818,264.954545454546
88.5852272727273,264.943181818182
88.6022727272727,264.931818181818
88.6193181818182,264.920454545455
88.6363636363636,264.909090909091
88.5681818181818,265.454545454546
88.5,266
88.55,266.4
88.6,266.8
88.65,267.2
88.7,267.6
88.75,268
88.8,268.4
88.85,268.8
88.9,269.2
88.95,269.6
89,270
89.0392156862745,269.529411764706
89.078431372549,269.058823529412
89.1176470588235,268.588235294118
88.7588235294118,269.094117647059
88.4,269.6
88.3111111111111,269.222222222222
88.2222222222222,268.844444444444
88.1333333333333,268.466666666667
88.2666666666667,268.973333333333
88.4,269.48
88.6,269.595362318841
88.8,269.710724637681
89,269.826086956522
89.4,268.913043478261
89.8,268
89.7490196078431,268.196078431373
89.6980392156863,268.392156862745
89.6470588235294,268.588235294118
89.8485294117647,269.744117647059
90.05,270.9
89.9698412698413,270.885714285714
89.8896825396825,270.871428571429
89.8095238095238,270.857142857143
89.7888888888889,270.666666666667
89.768253968254,270.47619047619
89.7476190476191,270.285714285714
89.7269841269841,270.095238095238
89.7063492063492,269.904761904762
89.6857142857143,269.714285714286
89.6650793650794,269.52380952381
89.6444444444444,269.333333333333
89.6238095238095,269.142857142857
89.6031746031746,268.952380952381
89.5825396825397,268.761904761905
89.5619047619048,268.571428571429
89.5412698412698,268.380952380952
89.5206349206349,268.190476190476
89.5,268
88.787037037037,265.259259259259
88.0740740740741,262.518518518519
87.8271604938272,261.234567901235
87.5802469135802,259.950617283951
87.3333333333333,258.666666666667
87.4166666666667,258.833333333333
87.5,259
87.7,260.8
87.9,262.6
88.1,264.4
88.3,266.2
88.5,268
88.6363636363636,268.30303030303
88.7727272727273,268.606060606061
88.9090909090909,268.909090909091
89.2045454545455,267.954545454546
89.5,267
88.9607843137255,266.843137254902
88.421568627451,266.686274509804
87.8823529411765,266.529411764706
88.1911764705882,270.264705882353
88.5,274
88.1119047619048,273.857142857143
87.7238095238095,273.714285714286
87.3357142857143,273.571428571429
86.947619047619,273.428571428571
86.5595238095238,273.285714285714
86.1714285714286,273.142857142857
85.7833333333333,273
85.3952380952381,272.857142857143
85.0071428571429,272.714285714286
84.6190476190476,272.571428571429
84.3126984126984,273.214285714286
84.0063492063492,273.857142857143
83.7,274.5
82.35,273.107142857143
81,271.714285714286
79.7826086956522,271.939958592132
78.5652173913043,272.165631469979
77.3478260869565,272.391304347826
75.1739130434783,275.445652173913
73,278.5
72.7017543859649,279.824561403509
72.4035087719298,281.149122807018
72.1052631578947,282.473684210526
70.7482837528604,283.497711670481
69.3913043478261,284.521739130435
70.0016103059581,285.495974235105
70.6119162640902,286.470209339775
71.2222222222222,287.444444444444
73.0777777777778,290.122222222222
74.9333333333333,292.8
75.1055555555556,293.4
75.2777777777778,294
75.45,294.6
76.975,294.8
78.5,295
79.2105263157895,296.157894736842
79.9210526315789,297.315789473684
80.6315789473684,298.473684210526
81.0657894736842,303.236842105263
81.5,308
83,308.333333333333
84.5,308.666666666667
86,309
90.5185185185185,305.648148148148
95.037037037037,302.296296296296
96.158024691358,301.224197530864
97.279012345679,300.152098765432
98.4,299.08
101.554166666667,299.9775
104.708333333333,300.875
106.031362007168,300.916666666667
107.354390681004,300.958333333333
108.677419354839,301
112.992555831266,298.134615384615
117.307692307692,295.269230769231
120.066239316239,293.846153846154
122.824786324786,292.423076923077
125.583333333333,291
129.666666666667,289.708333333333
133.75,288.416666666667
138.216666666667,287.927777777778
142.683333333333,287.438888888889
147.15,286.95
147.7,285.4
148.25,283.85
150.547619047619,282.947619047619
152.845238095238,282.045238095238
155.142857142857,281.142857142857
158.821428571429,278.371428571429
162.5,275.6
163.239583333333,274.775
163.979166666667,273.95
164.71875,273.125
169.31589673913,274.866847826087
173.913043478261,276.608695652174
175.63768115942,277.376811594203
177.36231884058,278.144927536232
179.086956521739,278.913043478261
188.210144927536,276.099378881988
197.333333333333,273.285714285714
193.37037037037,273.560846560847
189.407407407407,273.835978835979
185.444444444444,274.111111111111
187.270609318996,272.039426523297
189.096774193548,269.967741935484
191.770398481973,269.272612270715
194.444022770398,268.577482605946
197.117647058824,267.882352941176
200.45537525355,269.251521298174
203.793103448276,270.620689655172
206.320402298851,269.969348659004
208.847701149425,269.318007662835
211.375,268.666666666667
220.735119047619,263.119047619048
